familyName,givenName,gender,affiliatedTo,dbpediaURI,yagoURI
Capps,Walter,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Walter_Capps,http://yago-knowledge.org/resource/Walter_Capps
Halvorson,Debbie,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Debbie_Halvorson,http://yago-knowledge.org/resource/Debbie_Halvorson
Conaway,Frank,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/Frank_M._Conaway,_Jr.","http://yago-knowledge.org/resource/Frank_M._Conaway,_Jr."
Spratt,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/John_Spratt,http://yago-knowledge.org/resource/John_Spratt
Minnick,Joseph,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Joseph_J._Minnick,http://yago-knowledge.org/resource/Joseph_J._Minnick
Lukes,Konstantina,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Konstantina_Lukes,http://yago-knowledge.org/resource/Konstantina_Lukes
Minnick,Walt,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Walt_Minnick,http://yago-knowledge.org/resource/Walt_Minnick
Spano,Mike,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mike_Spano,http://yago-knowledge.org/resource/Mike_Spano
Sophocleus,Theodore,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Theodore_J._Sophocleus,http://yago-knowledge.org/resource/Theodore_J._Sophocleus
Turner,Veronica,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Veronica_L._Turner,http://yago-knowledge.org/resource/Veronica_L._Turner
Harmon,Clarence,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Clarence_Harmon,http://yago-knowledge.org/resource/Clarence_Harmon
Spence,Floyd,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Floyd_Spence,http://yago-knowledge.org/resource/Floyd_Spence
Frosh,Brian,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Brian_E._Frosh,http://yago-knowledge.org/resource/Brian_E._Frosh
Miller,Brad,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Brad_Miller_(politician),http://yago-knowledge.org/resource/Brad_Miller_(politician)
Payne,Donald,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/Donald_Payne,_Jr.","http://yago-knowledge.org/resource/Donald_Payne,_Jr."
Perez,Eddie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Eddie_Perez_(politician),http://yago-knowledge.org/resource/Eddie_Perez_(politician)
Doyle,Michael,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Michael_F._Doyle,http://yago-knowledge.org/resource/Michael_F._Doyle
Oaks,Nathaniel,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Nathaniel_T._Oaks,http://yago-knowledge.org/resource/Nathaniel_T._Oaks
Wolfowitz,Paul,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Paul_Wolfowitz,http://yago-knowledge.org/resource/Paul_Wolfowitz
Burris,Roland,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Roland_Burris,http://yago-knowledge.org/resource/Roland_Burris
Tarrant,Shawn,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Shawn_Z._Tarrant,http://yago-knowledge.org/resource/Shawn_Z._Tarrant
Price,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/David_Price_(U.S._politician),http://yago-knowledge.org/resource/David_Price_(U.S._politician)
Stokes,Carl,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Carl_Stokes,http://yago-knowledge.org/resource/Carl_Stokes
Tucker,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jim_Guy_Tucker,http://yago-knowledge.org/resource/Jim_Guy_Tucker
Agran,Larry,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Larry_Agran,http://yago-knowledge.org/resource/Larry_Agran
McCurry,Mike,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mike_McCurry_(press_secretary),http://yago-knowledge.org/resource/Mike_McCurry_(press_secretary)
Foster,Murphy,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/Murphy_J._Foster,_Jr.","http://yago-knowledge.org/resource/Murphy_J._Foster,_Jr."
Holden,Bob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bob_Holden,http://yago-knowledge.org/resource/Bob_Holden
O'Bannon,Frank,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Frank_O'Bannon,http://yago-knowledge.org/resource/Frank_O'Bannon
Eshoo,Anna,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Anna_Eshoo,http://yago-knowledge.org/resource/Anna_Eshoo
Sherman,Brad,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Brad_Sherman,http://yago-knowledge.org/resource/Brad_Sherman
Kind,Ron,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ron_Kind,http://yago-knowledge.org/resource/Ron_Kind
Lantos,Tom,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Tom_Lantos,http://yago-knowledge.org/resource/Tom_Lantos
Rush,Bobby,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bobby_Rush,http://yago-knowledge.org/resource/Bobby_Rush
Baird,Brian,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Brian_Baird,http://yago-knowledge.org/resource/Brian_Baird
Davis,Danny,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Danny_K._Davis,http://yago-knowledge.org/resource/Danny_K._Davis
Whitfield,Ed,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ed_Whitfield,http://yago-knowledge.org/resource/Ed_Whitfield
Florio,James,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/James_Florio,http://yago-knowledge.org/resource/James_Florio
Carnahan,Jean,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jean_Carnahan,http://yago-knowledge.org/resource/Jean_Carnahan
Costello,Jerry,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jerry_Costello,http://yago-knowledge.org/resource/Jerry_Costello
Davis,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jim_Davis_(Florida_politician),http://yago-knowledge.org/resource/Jim_Davis_(Florida_politician)
Baca,Joe,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Joe_Baca,http://yago-knowledge.org/resource/Joe_Baca
Larson,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/John_B._Larson,http://yago-knowledge.org/resource/John_B._Larson
Carson,Julia,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Julia_Carson,http://yago-knowledge.org/resource/Julia_Carson
Lucas,Ken,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ken_Lucas,http://yago-knowledge.org/resource/Ken_Lucas
Chiles,Lawton,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Lawton_Chiles,http://yago-knowledge.org/resource/Lawton_Chiles
Boswell,Leonard,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Leonard_Boswell,http://yago-knowledge.org/resource/Leonard_Boswell
Davis,Lincoln,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Lincoln_Davis,http://yago-knowledge.org/resource/Lincoln_Davis
Hall,Ralph,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ralph_Hall,http://yago-knowledge.org/resource/Ralph_Hall
Larsen,Rick,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Rick_Larsen,http://yago-knowledge.org/resource/Rick_Larsen
Goodwin,Wayne,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Wayne_Goodwin,http://yago-knowledge.org/resource/Wayne_Goodwin
Walker,Jay,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jay_Walker_(legislator),http://yago-knowledge.org/resource/Jay_Walker_(legislator)
Harp,Toni,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Toni_Harp,http://yago-knowledge.org/resource/Toni_Harp
O'Connor,Bob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bob_O'Connor_(mayor),http://yago-knowledge.org/resource/Bob_O'Connor_(mayor)
Siewert,Jake,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jake_Siewert,http://yago-knowledge.org/resource/Jake_Siewert
Rakowski,Joseph,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Joseph_Rakowski,http://yago-knowledge.org/resource/Joseph_Rakowski
Brown,Blondell,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Blondell_Reynolds_Brown,http://yago-knowledge.org/resource/Blondell_Reynolds_Brown
Nigh,George,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/George_Nigh,http://yago-knowledge.org/resource/George_Nigh
Galligan,Tom,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Tom_Galligan_(mayor),http://yago-knowledge.org/resource/Tom_Galligan_(mayor)
Johnson,Katie,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Katie_Johnson_(presidential_secretary),http://yago-knowledge.org/resource/Katie_Johnson_(presidential_secretary)
Krekorian,Paul,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Paul_Krekorian,http://yago-knowledge.org/resource/Paul_Krekorian
Kratovil,Frank,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Frank_Kratovil,http://yago-knowledge.org/resource/Frank_Kratovil
Lee,Susan,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Susan_C._Lee,http://yago-knowledge.org/resource/Susan_C._Lee
Steele,Bobbie,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bobbie_L._Steele,http://yago-knowledge.org/resource/Bobbie_L._Steele
O'Donnell,Bob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bob_O'Donnell,http://yago-knowledge.org/resource/Bob_O'Donnell
Foy,Kevin,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Kevin_Foy,http://yago-knowledge.org/resource/Kevin_Foy
Meeks,Gregory,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Gregory_Meeks,http://yago-knowledge.org/resource/Gregory_Meeks
Raskin,Jamie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jamie_Raskin,http://yago-knowledge.org/resource/Jamie_Raskin
Polis,Jared,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jared_Polis,http://yago-knowledge.org/resource/Jared_Polis
Carlin,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/John_W._Carlin,http://yago-knowledge.org/resource/John_W._Carlin
Perper,Joshua,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Joshua_Perper,http://yago-knowledge.org/resource/Joshua_Perper
Altmire,Jason,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jason_Altmire,http://yago-knowledge.org/resource/Jason_Altmire
Hogan,Kate,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Kate_Hogan,http://yago-knowledge.org/resource/Kate_Hogan
Kruzan,Mark,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mark_Kruzan,http://yago-knowledge.org/resource/Mark_Kruzan
Griffith,Melony,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Melony_G._Griffith,http://yago-knowledge.org/resource/Melony_G._Griffith
Jameson,Sally,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Sally_Y._Jameson,http://yago-knowledge.org/resource/Sally_Y._Jameson
Clark,Stephen,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Stephen_P._Clark,http://yago-knowledge.org/resource/Stephen_P._Clark
Gutierrez,Ana,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ana_Sol_Gutierrez,http://yago-knowledge.org/resource/Ana_Sol_Gutierrez
Culliver,Donald,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Donald_Culliver,http://yago-knowledge.org/resource/Donald_Culliver
Beidle,Pamela,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Pamela_Beidle,http://yago-knowledge.org/resource/Pamela_Beidle
Johnson,William,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/William_A._Johnson,_Jr.","http://yago-knowledge.org/resource/William_A._Johnson,_Jr."
Healy,Jerramiah,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jerramiah_Healy,http://yago-knowledge.org/resource/Jerramiah_Healy
Rivers,Lynn,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Lynn_N._Rivers,http://yago-knowledge.org/resource/Lynn_N._Rivers
Reynolds,Mel,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mel_Reynolds,http://yago-knowledge.org/resource/Mel_Reynolds
Cane,Rudolph,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Rudolph_C._Cane,http://yago-knowledge.org/resource/Rudolph_C._Cane
Melancon,Charlie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Charlie_Melancon,http://yago-knowledge.org/resource/Charlie_Melancon
Glenn,Cheryl,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Cheryl_Glenn,http://yago-knowledge.org/resource/Cheryl_Glenn
Simmons,Luiz,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Luiz_R._S._Simmons,http://yago-knowledge.org/resource/Luiz_R._S._Simmons
Gaines,Tawanna,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Tawanna_P._Gaines,http://yago-knowledge.org/resource/Tawanna_P._Gaines
Leighton,Thomas,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Thomas_M._Leighton,http://yago-knowledge.org/resource/Thomas_M._Leighton
Carr,Alfred,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),"http://dbpedia.org/resource/Alfred_C._Carr,_Jr.","http://yago-knowledge.org/resource/Alfred_C._Carr,_Jr."
Bieter,David,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/David_H._Bieter,http://yago-knowledge.org/resource/David_H._Bieter
Favreau,Jon,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jon_Favreau_(speechwriter),http://yago-knowledge.org/resource/Jon_Favreau_(speechwriter)
Rice,Michael,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Michael_A._Rice,http://yago-knowledge.org/resource/Michael_A._Rice
Gluba,Bill,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bill_Gluba,http://yago-knowledge.org/resource/Bill_Gluba
Hynes,Daniel,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Daniel_Hynes,http://yago-knowledge.org/resource/Daniel_Hynes
Manton,Thomas,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Thomas_J._Manton,http://yago-knowledge.org/resource/Thomas_J._Manton
Higgins,Brian,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Brian_Higgins,http://yago-knowledge.org/resource/Brian_Higgins
Rodriguez,Ciro,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ciro_Rodriguez,http://yago-knowledge.org/resource/Ciro_Rodriguez
Schell,Paul,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Paul_Schell,http://yago-knowledge.org/resource/Paul_Schell
Westlund,Ben,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ben_Westlund,http://yago-knowledge.org/resource/Ben_Westlund
Bradbury,Bill,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bill_Bradbury,http://yago-knowledge.org/resource/Bill_Bradbury
Hughes,William,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/William_J._Hughes,http://yago-knowledge.org/resource/William_J._Hughes
Stokes,Louis,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Louis_Stokes,http://yago-knowledge.org/resource/Louis_Stokes
Carson,Brad,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Brad_Carson,http://yago-knowledge.org/resource/Brad_Carson
Sunia,Tauese,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Tauese_Sunia,http://yago-knowledge.org/resource/Tauese_Sunia
Shepherd,Karen,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Karen_Shepherd,http://yago-knowledge.org/resource/Karen_Shepherd
Lipinski,Dan,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Dan_Lipinski,http://yago-knowledge.org/resource/Dan_Lipinski
Meacham,Scott,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Scott_Meacham,http://yago-knowledge.org/resource/Scott_Meacham
Dyson,Roy,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Roy_Dyson,http://yago-knowledge.org/resource/Roy_Dyson
Hamilton,Andrew,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Andrew_Jackson_Hamilton,http://yago-knowledge.org/resource/Andrew_Jackson_Hamilton
Porcari,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/John_Porcari,http://yago-knowledge.org/resource/John_Porcari
Thompson,Mick,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mick_Thompson,http://yago-knowledge.org/resource/Mick_Thompson
Jones,Adrienne,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Adrienne_A._Jones,http://yago-knowledge.org/resource/Adrienne_A._Jones
Oliverio,Pierluigi,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Pierluigi_Oliverio,http://yago-knowledge.org/resource/Pierluigi_Oliverio
Alvarez,Anita,http://yago-knowledge.org/resource/female,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Anita_Alvarez,http://yago-knowledge.org/resource/Anita_Alvarez
Cazayoux,Don,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Don_Cazayoux,http://yago-knowledge.org/resource/Don_Cazayoux
Kauffman,Allan,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Allan_Kauffman,http://yago-knowledge.org/resource/Allan_Kauffman
Brown,Byron,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Byron_Brown,http://yago-knowledge.org/resource/Byron_Brown
Heck,Dennis,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Dennis_Heck,http://yago-knowledge.org/resource/Dennis_Heck
Jennings,Gerald,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Gerald_Jennings,http://yago-knowledge.org/resource/Gerald_Jennings
Blackwell,Lucien,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Lucien_E._Blackwell,http://yago-knowledge.org/resource/Lucien_E._Blackwell
Ridley-Thomas,Mark,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Mark_Ridley-Thomas,http://yago-knowledge.org/resource/Mark_Ridley-Thomas
Markowitz,Marty,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Marty_Markowitz,http://yago-knowledge.org/resource/Marty_Markowitz
Weiner,Anthony,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Anthony_Weiner,http://yago-knowledge.org/resource/Anthony_Weiner
Foster,Bill,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Bill_Foster_(politician),http://yago-knowledge.org/resource/Bill_Foster_(politician)
Kang,Eugene,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Eugene_Kang,http://yago-knowledge.org/resource/Eugene_Kang
James,Fob,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Fob_James,http://yago-knowledge.org/resource/Fob_James
Wofford,Harris,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Harris_Wofford,http://yago-knowledge.org/resource/Harris_Wofford
Marshall,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jim_Marshall_(Georgia_politician),http://yago-knowledge.org/resource/Jim_Marshall_(Georgia_politician)
Sasser,Jim,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Jim_Sasser,http://yago-knowledge.org/resource/Jim_Sasser
Hall,John,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/John_Hall_(New_York_politician),http://yago-knowledge.org/resource/John_Hall_(New_York_politician)
Cramer,Robert,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Robert_E._Cramer,http://yago-knowledge.org/resource/Robert_E._Cramer
Shows,Ronnie,http://yago-knowledge.org/resource/male,http://yago-knowledge.org/resource/Democratic_Party_(United_States),http://dbpedia.org/resource/Ronnie_Shows,http://yago-knowledge.org/resource/Ronnie_Shows
